Student_ID,Course_ID,Grade
S1230,C002,A
S1230,C005,B
S1231,C005,A
S1231,C008,D
S1231,C010,C
S1231,C001,A
S1231,C002,A
S1232,C010,C
S1232,C008,A
S1232,C003,A
S1233,C005,D
S1233,C003,A
S1233,C004,B
S1233,C008,A
S1233,C009,A
S1234,C005,B
S1234,C001,D
S1234,C006,A
S1235,C005,C
S1235,C009,A
S1235,C010,B
S1235,C001,A
S1235,C006,D
S1236,C010,F
S1236,C005,D
S1236,C001,B
S1236,C008,A
S1237,C004,B
S1237,C007,A
S1237,C006,C
S1238,C010,C
S1238,C009,D
S1238,C001,B
S1238,C002,A
S1238,C008,F
S1239,C004,C
S1239,C006,C
S1239,C001,A
S1239,C002,D
S1240,C006,C
S1240,C004,C
S1240,C001,A
S1240,C008,D
S1241,C010,A
S1241,C004,B
S1241,C005,B
S1241,C003,A
S1241,C009,B
S1242,C002,B
S1242,C006,A
S1242,C004,B
S1243,C009,B
S1243,C003,C
S1243,C008,D
S1243,C010,B
S1243,C005,C
S1244,C007,B
S1244,C010,B
S1244,C005,C
S1244,C003,B
S1245,C007,C
S1245,C004,C
S1245,C005,B
S1245,C003,B
S1246,C010,D
S1246,C007,A
S1246,C004,B
S1246,C003,A
S1246,C009,B
S1247,C010,A
S1247,C007,F
S1247,C008,C
S1247,C002,C
S1247,C009,B
S1248,C006,D
S1248,C008,C
S1248,C007,A
S1249,C005,A
S1249,C002,A
S1249,C009,A
S1249,C007,A
S1249,C003,C
S1250,C002,C
S1250,C001,C
S1250,C006,B
S1250,C010,A
S1251,C007,A
S1251,C008,C
S1251,C005,A
S1251,C004,F
S1251,C001,B
S1252,C002,A
S1252,C008,F
S1252,C003,C
S1252,C005,B
S1252,C001,A
S1253,C008,B
S1253,C001,F
S1253,C002,A
S1253,C010,D
S1253,C007,D
S1254,C007,C
S1254,C009,D
S1254,C004,A
S1255,C005,C
S1255,C002,D
S1255,C010,C
S1255,C009,A
S1255,C007,B
S1256,C009,B
S1256,C008,A
S1256,C001,D
S1257,C010,B
S1257,C001,B
S1257,C009,A
S1257,C008,D
S1257,C002,A
S1258,C002,C
S1258,C005,D
S1258,C007,D
S1258,C008,A
S1258,C003,A
S1259,C005,A
S1259,C008,A
S1259,C003,A
S1259,C009,B
S1259,C002,B
S1260,C010,A
S1260,C004,B
S1260,C006,B
S1260,C008,B
S1260,C002,C
S1261,C010,C
S1261,C006,D
S1261,C008,A
S1262,C008,A
S1262,C002,D
S1262,C003,B
S1263,C010,A
S1263,C002,C
S1263,C009,A
S1264,C010,B
S1264,C005,D
S1264,C009,D
S1264,C001,F
S1265,C007,D
S1265,C006,D
S1265,C009,B
S1265,C005,C
S1265,C004,D
S1266,C002,C
S1266,C004,A
S1266,C008,A
S1266,C010,F
S1267,C001,A
S1267,C003,B
S1267,C007,C
S1267,C008,D
S1268,C007,B
S1268,C010,B
S1268,C001,D
S1268,C003,B
S1268,C008,B
S1269,C004,A
S1269,C001,C
S1269,C009,B
S1269,C005,D
S1270,C010,D
S1270,C008,B
S1270,C006,C
S1270,C004,B
S1270,C009,C
S1271,C002,F
S1271,C010,D
S1271,C003,D
S1271,C005,B
S1271,C008,B
S1272,C002,D
S1272,C009,C
S1272,C006,B
S1272,C008,C
S1273,C005,B
S1273,C003,A
S1273,C008,B
S1273,C007,A
S1273,C006,C
S1274,C003,B
S1274,C001,D
S1274,C007,D
S1275,C002,C
S1275,C006,F
S1275,C010,D
S1275,C008,A
S1276,C004,B
S1276,C007,D
S1276,C008,C
S1277,C009,A
S1277,C006,B
S1277,C003,C
S1277,C010,A
S1277,C001,D
S1278,C008,A
S1278,C005,A
S1278,C002,A
S1279,C001,A
S1279,C010,B
S1279,C003,D
S1279,C006,B
S1279,C008,B
S1280,C004,C
S1280,C002,A
S1280,C008,A
S1281,C006,C
S1281,C005,A
S1281,C008,A
S1281,C007,B
S1282,C005,A
S1282,C008,B
S1282,C003,D
S1282,C010,D
S1283,C005,A
S1283,C001,B
S1283,C007,C
S1283,C008,D
S1283,C002,A
S1284,C001,D
S1284,C005,C
S1284,C009,B
S1284,C007,B
S1284,C010,F
S1285,C003,A
S1285,C006,A
S1285,C009,A
S1285,C005,D
S1286,C006,B
S1286,C001,C
S1286,C008,B
S1286,C002,B
S1286,C007,A
S1287,C001,A
S1287,C007,B
S1287,C002,D
S1287,C006,B
S1287,C010,D
S1288,C001,D
S1288,C007,D
S1288,C006,B
S1288,C010,A
S1289,C007,F
S1289,C002,D
S1289,C004,D
S1289,C010,A
S1290,C003,C
S1290,C008,B
S1290,C002,A
S1290,C010,B
S1291,C007,F
S1291,C005,A
S1291,C008,C
S1291,C010,C
S1291,C003,C
S1292,C009,A
S1292,C007,A
S1292,C003,A
S1293,C006,A
S1293,C002,C
S1293,C007,C
S1294,C009,B
S1294,C004,C
S1294,C005,D
S1294,C002,C
S1295,C001,C
S1295,C009,B
S1295,C008,B
S1295,C004,A
S1295,C003,C
S1296,C008,A
S1296,C003,F
S1296,C010,C
S1296,C006,A
S1296,C005,A
S1297,C003,B
S1297,C006,A
S1297,C005,B
S1297,C002,C
S1298,C009,D
S1298,C007,A
S1298,C002,F
S1299,C003,D
S1299,C004,D
S1299,C002,B
S1299,C006,D
S1300,C004,A
S1300,C002,C
S1300,C005,A
S1301,C004,C
S1301,C002,B
S1301,C010,B
S1301,C003,C
S1302,C007,A
S1302,C002,A
S1302,C005,C
S1302,C008,B
S1302,C009,B
S1303,C005,B
S1303,C002,A
S1303,C009,A
S1303,C003,D
S1304,C008,C
S1304,C005,C
S1304,C009,A
S1304,C006,B
S1305,C002,C
S1305,C005,F
S1305,C004,B
S1306,C005,D
S1306,C004,C
S1306,C009,C
S1306,C002,D
S1307,C003,A
S1307,C009,A
S1307,C006,B
S1307,C005,C
S1308,C002,A
S1308,C010,B
S1308,C006,D
S1308,C007,B
S1309,C007,B
S1309,C003,C
S1309,C004,A
S1309,C006,A
S1309,C005,D
S1310,C006,C
S1310,C008,A
S1310,C001,A
S1310,C009,D
S1311,C007,B
S1311,C003,A
S1311,C001,D
S1311,C009,A
S1312,C001,B
S1312,C003,C
S1312,C002,B
S1312,C004,A
S1312,C007,F
S1313,C006,B
S1313,C010,A
S1313,C003,B
S1314,C009,B
S1314,C004,B
S1314,C007,B
S1314,C003,B
S1315,C008,A
S1315,C004,B
S1315,C001,A
S1316,C008,D
S1316,C007,C
S1316,C002,D
S1316,C004,C
S1317,C007,A
S1317,C002,B
S1317,C009,B
S1317,C010,D
S1318,C004,A
S1318,C002,C
S1318,C010,A
S1318,C003,D
S1318,C007,C
S1319,C008,A
S1319,C007,B
S1319,C004,D
S1320,C009,F
S1320,C001,D
S1320,C003,A
S1320,C008,B
S1320,C006,B
S1321,C006,B
S1321,C004,B
S1321,C005,D
S1321,C007,B
S1322,C010,A
S1322,C002,B
S1322,C004,B
S1322,C006,B
S1322,C007,D
S1323,C008,A
S1323,C005,A
S1323,C002,A
S1323,C007,B
S1323,C003,A
S1324,C003,B
S1324,C010,C
S1324,C001,B
S1324,C005,A
S1325,C002,A
S1325,C003,B
S1325,C001,A
S1326,C010,D
S1326,C004,B
S1326,C007,A
S1326,C006,D
S1326,C009,A
S1327,C004,A
S1327,C010,B
S1327,C005,A
S1327,C002,B
S1328,C010,A
S1328,C007,B
S1328,C005,A
S1328,C003,B
S1328,C008,D
S1329,C005,D
S1329,C010,B
S1329,C001,C
S1330,C001,B
S1330,C002,A
S1330,C005,A
S1331,C002,B
S1331,C006,A
S1331,C005,A
S1331,C007,A
S1332,C002,C
S1332,C001,B
S1332,C006,A
S1333,C006,A
S1333,C008,A
S1333,C009,A
S1334,C007,A
S1334,C006,C
S1334,C002,B
S1334,C010,B
S1334,C008,B
S1335,C007,B
S1335,C006,A
S1335,C003,F
S1335,C008,F
S1335,C009,C
S1336,C009,B
S1336,C003,C
S1336,C004,A
S1336,C006,A
S1337,C002,F
S1337,C001,C
S1337,C007,F
S1337,C005,B
S1337,C004,C
S1338,C007,B
S1338,C002,D
S1338,C008,A
S1339,C004,A
S1339,C010,A
S1339,C008,B
S1340,C005,B
S1340,C010,A
S1340,C004,A
S1341,C008,A
S1341,C003,C
S1341,C007,C
S1342,C005,B
S1342,C007,B
S1342,C004,D
S1343,C007,A
S1343,C001,C
S1343,C003,C
S1344,C006,A
S1344,C004,D
S1344,C001,A
S1344,C003,A
S1344,C005,B
S1345,C004,A
S1345,C010,D
S1345,C001,F
S1345,C006,D
S1345,C003,D
S1346,C002,A
S1346,C007,A
S1346,C006,B
S1347,C007,D
S1347,C010,B
S1347,C005,B
S1347,C004,A
S1347,C001,B
S1348,C007,C
S1348,C004,B
S1348,C005,D
S1348,C006,D
S1349,C001,F
S1349,C005,D
S1349,C004,A
S1349,C007,B
S1350,C006,A
S1350,C002,B
S1350,C004,B
S1350,C009,D
S1351,C010,A
S1351,C008,C
S1351,C007,A
S1351,C009,B
S1352,C006,D
S1352,C003,D
S1352,C005,C
S1352,C009,A
S1352,C008,A
S1353,C006,C
S1353,C001,B
S1353,C005,C
S1353,C007,A
S1354,C006,A
S1354,C007,B
S1354,C005,A
S1354,C004,C
S1355,C004,B
S1355,C008,B
S1355,C007,D
S1356,C004,B
S1356,C007,B
S1356,C006,D
S1356,C001,C
S1356,C010,A
S1357,C001,B
S1357,C007,B
S1357,C010,B
S1357,C005,F
S1357,C009,C
S1358,C006,A
S1358,C010,C
S1358,C009,B
S1359,C007,C
S1359,C006,C
S1359,C001,C
S1359,C009,A
S1359,C004,B
S1360,C007,C
S1360,C008,D
S1360,C004,C
S1360,C009,B
S1360,C005,C
S1361,C004,B
S1361,C001,C
S1361,C006,B
S1361,C007,B
S1362,C006,B
S1362,C008,D
S1362,C005,A
S1362,C002,A
S1362,C001,B
S1363,C003,A
S1363,C009,C
S1363,C007,C
S1363,C006,D
S1364,C007,A
S1364,C005,C
S1364,C001,B
S1365,C009,C
S1365,C004,D
S1365,C005,C
S1365,C006,D
S1365,C007,B
S1366,C001,A
S1366,C002,B
S1366,C008,A
S1366,C004,B
S1367,C007,A
S1367,C004,D
S1367,C008,C
S1367,C006,B
S1368,C003,A
S1368,C001,A
S1368,C008,B
S1369,C009,B
S1369,C010,B
S1369,C002,B
S1369,C007,D
S1369,C004,C
S1370,C009,B
S1370,C010,B
S1370,C003,A
S1371,C009,C
S1371,C008,C
S1371,C004,C
S1371,C001,B
S1372,C003,C
S1372,C006,C
S1372,C005,D
S1373,C009,C
S1373,C005,D
S1373,C001,B
S1373,C002,C
S1373,C008,C
S1374,C004,B
S1374,C009,B
S1374,C010,B
S1374,C003,C
S1375,C001,A
S1375,C005,C
S1375,C006,B
S1376,C001,F
S1376,C003,A
S1376,C006,A
S1376,C004,C
S1377,C005,C
S1377,C002,C
S1377,C007,A
S1377,C003,B
S1377,C010,B
S1378,C010,C
S1378,C004,A
S1378,C006,D
S1378,C007,D
S1379,C010,B
S1379,C008,A
S1379,C001,C
S1379,C003,D
S1380,C002,A
S1380,C007,B
S1380,C006,A
S1380,C003,F
S1380,C004,B
S1381,C008,F
S1381,C009,A
S1381,C004,F
S1381,C005,C
S1381,C001,A
S1382,C010,C
S1382,C007,A
S1382,C004,C
S1382,C003,A
S1383,C007,C
S1383,C009,B
S1383,C001,D
S1383,C003,A
S1384,C007,C
S1384,C001,B
S1384,C004,D
S1385,C008,D
S1385,C002,A
S1385,C004,B
S1385,C005,A
S1386,C004,B
S1386,C009,A
S1386,C001,A
S1386,C008,C
S1386,C007,B
S1387,C009,A
S1387,C005,C
S1387,C004,C
S1387,C010,A
S1387,C008,C
S1388,C002,B
S1388,C010,C
S1388,C008,C
S1388,C003,B
S1389,C006,B
S1389,C004,C
S1389,C005,A
S1390,C010,B
S1390,C005,B
S1390,C004,C
S1391,C006,F
S1391,C007,D
S1391,C008,C
S1391,C003,B
S1391,C001,C
S1392,C002,B
S1392,C006,C
S1392,C005,A
S1392,C004,C
S1393,C002,B
S1393,C001,D
S1393,C003,B
S1393,C010,B
S1393,C008,D
S1394,C008,B
S1394,C002,C
S1394,C006,B
S1394,C001,A
S1394,C003,C
S1395,C004,B
S1395,C010,F
S1395,C001,A
S1396,C008,B
S1396,C001,C
S1396,C005,A
S1396,C007,C
S1396,C002,A
S1397,C002,C
S1397,C007,C
S1397,C003,B
S1397,C010,B
S1398,C005,A
S1398,C006,B
S1398,C001,C
S1398,C002,A
S1399,C006,A
S1399,C007,C
S1399,C008,B
S1399,C005,C
S1400,C010,A
S1400,C009,C
S1400,C004,D
S1400,C005,A
S1400,C003,A
S1401,C003,A
S1401,C001,A
S1401,C004,C
S1401,C006,F
S1402,C009,D
S1402,C003,D
S1402,C010,B
S1403,C010,D
S1403,C002,A
S1403,C006,B
S1403,C003,A
S1404,C004,D
S1404,C001,B
S1404,C008,A
S1404,C010,B
S1404,C009,B
S1405,C003,B
S1405,C010,B
S1405,C004,D
S1405,C009,F
S1406,C008,B
S1406,C009,A
S1406,C007,A
S1406,C003,C
S1407,C001,C
S1407,C010,A
S1407,C006,C
S1407,C002,D
S1408,C006,F
S1408,C010,B
S1408,C005,B
S1408,C008,A
S1409,C009,B
S1409,C005,F
S1409,C004,F
S1409,C008,B
S1409,C002,B
S1410,C003,B
S1410,C004,B
S1410,C001,A
S1410,C005,A
S1410,C006,F
S1411,C001,C
S1411,C009,F
S1411,C005,B
S1412,C002,D
S1412,C006,A
S1412,C003,D
S1412,C007,B
S1413,C009,A
S1413,C001,A
S1413,C005,B
S1414,C006,C
S1414,C003,A
S1414,C002,A
S1415,C004,C
S1415,C001,D
S1415,C006,C
S1415,C003,B
S1416,C006,D
S1416,C005,B
S1416,C003,B
S1416,C009,A
S1416,C001,C
S1417,C007,C
S1417,C005,D
S1417,C009,A
S1417,C004,B
S1418,C010,A
S1418,C007,D
S1418,C002,D
S1418,C003,C
S1418,C009,B
S1419,C005,B
S1419,C008,D
S1419,C007,B
S1419,C002,B
S1419,C010,C
S1420,C002,A
S1420,C007,B
S1420,C005,C
S1420,C006,C
S1420,C010,A
S1421,C007,A
S1421,C004,C
S1421,C003,B
S1421,C009,C
S1421,C010,B
S1422,C004,B
S1422,C006,C
S1422,C005,A
S1423,C007,A
S1423,C010,B
S1423,C004,D
S1424,C008,B
S1424,C006,D
S1424,C001,B
S1424,C010,C
S1425,C002,C
S1425,C009,B
S1425,C008,A
S1426,C007,A
S1426,C008,B
S1426,C002,B
S1426,C005,A
S1427,C006,C
S1427,C010,B
S1427,C007,D
S1427,C002,C
S1428,C003,B
S1428,C008,B
S1428,C006,C
S1429,C002,B
S1429,C006,A
S1429,C004,B
S1429,C010,A
S1430,C005,C
S1430,C002,D
S1430,C009,A
S1431,C010,A
S1431,C007,C
S1431,C004,C
S1432,C006,B
S1432,C002,F
S1432,C005,D
S1432,C004,A
S1432,C010,B
S1433,C008,D
S1433,C009,D
S1433,C005,B
S1433,C004,C
S1433,C007,C
S1434,C004,B
S1434,C001,D
S1434,C007,A
S1434,C008,A
S1435,C010,A
S1435,C002,A
S1435,C001,B
S1436,C009,B
S1436,C008,D
S1436,C007,B
S1436,C003,B
S1436,C001,A
S1437,C004,D
S1437,C006,C
S1437,C003,D
S1438,C005,B
S1438,C003,A
S1438,C007,B
S1438,C009,A
S1438,C008,C
S1439,C001,A
S1439,C007,D
S1439,C003,F
S1439,C009,B
S1440,C005,A
S1440,C007,B
S1440,C006,C
S1441,C007,F
S1441,C006,D
S1441,C004,A
S1441,C001,B
S1442,C010,A
S1442,C009,A
S1442,C007,A
S1443,C007,D
S1443,C001,B
S1443,C008,B
S1443,C005,D
S1443,C009,A
S1444,C002,D
S1444,C001,B
S1444,C004,D
S1444,C005,F
S1444,C008,C
S1445,C003,A
S1445,C005,D
S1445,C009,C
S1446,C009,A
S1446,C001,B
S1446,C007,B
S1447,C001,C
S1447,C006,C
S1447,C007,B
S1448,C001,C
S1448,C002,B
S1448,C007,A
S1448,C004,F
S1448,C008,A
S1449,C008,C
S1449,C001,C
S1449,C009,B
S1449,C006,A
S1450,C003,A
S1450,C005,B
S1450,C009,B
S1450,C002,B
S1451,C006,B
S1451,C007,A
S1451,C009,D
S1451,C002,A
S1452,C006,B
S1452,C007,A
S1452,C001,A
S1452,C008,C
S1452,C003,A
S1453,C006,D
S1453,C003,D
S1453,C010,C
S1454,C007,C
S1454,C001,D
S1454,C004,B
S1454,C009,D
S1455,C005,C
S1455,C004,D
S1455,C003,F
S1456,C006,A
S1456,C003,B
S1456,C005,D
S1457,C010,A
S1457,C001,B
S1457,C004,D
S1458,C004,A
S1458,C009,B
S1458,C005,D
S1459,C001,D
S1459,C009,B
S1459,C004,D
S1459,C002,B
S1460,C005,C
S1460,C010,A
S1460,C002,B
S1460,C004,C
S1460,C007,D
S1461,C008,B
S1461,C002,F
S1461,C010,F
S1462,C009,D
S1462,C005,C
S1462,C002,C
S1463,C004,A
S1463,C009,D
S1463,C008,A
S1463,C002,B
S1464,C005,D
S1464,C009,B
S1464,C010,B
S1465,C003,C
S1465,C008,D
S1465,C005,C
S1465,C010,F
S1466,C001,B
S1466,C005,D
S1466,C008,C
S1466,C002,B
S1466,C006,A
S1467,C004,B
S1467,C001,D
S1467,C006,D
S1468,C003,A
S1468,C010,D
S1468,C004,C
S1469,C009,B
S1469,C004,A
S1469,C003,B
S1469,C008,D
S1469,C001,B
S1470,C001,A
S1470,C005,B
S1470,C004,C
S1470,C008,F
S1471,C001,B
S1471,C009,C
S1471,C006,C
S1471,C008,A
S1472,C003,C
S1472,C010,F
S1472,C002,B
S1473,C005,B
S1473,C002,A
S1473,C004,C
S1474,C009,B
S1474,C003,A
S1474,C002,D
S1474,C008,B
S1474,C010,A
S1475,C002,D
S1475,C009,B
S1475,C005,A
S1475,C006,A
S1475,C003,A
S1476,C004,B
S1476,C006,A
S1476,C001,C
S1476,C003,B
S1477,C010,B
S1477,C002,A
S1477,C004,C
S1477,C008,D
S1477,C001,A
S1478,C002,C
S1478,C006,B
S1478,C004,B
S1478,C007,A
S1478,C003,C
S1479,C010,B
S1479,C001,D
S1479,C009,B
S1479,C007,D
S1479,C008,B
S1480,C001,F
S1480,C009,B
S1480,C007,B
S1480,C010,B
S1480,C005,C
S1481,C008,C
S1481,C009,D
S1481,C004,D
S1481,C010,A
S1481,C007,D
S1482,C003,B
S1482,C004,B
S1482,C010,D
S1482,C002,A
S1483,C007,B
S1483,C005,A
S1483,C002,B
S1484,C003,C
S1484,C008,B
S1484,C006,B
S1484,C002,C
S1484,C007,B
S1485,C004,C
S1485,C005,D
S1485,C007,A
S1486,C004,B
S1486,C009,A
S1486,C002,C
S1487,C002,A
S1487,C007,A
S1487,C009,B
S1487,C004,C
S1487,C005,A
S1488,C009,A
S1488,C004,C
S1488,C001,C
S1488,C005,F
S1488,C008,C
S1489,C010,D
S1489,C002,A
S1489,C003,C
S1489,C006,B
S1490,C005,B
S1490,C001,B
S1490,C002,A
S1490,C009,A
S1490,C004,C
S1491,C005,A
S1491,C008,D
S1491,C003,B
S1491,C006,A
S1491,C009,A
S1492,C003,C
S1492,C002,A
S1492,C007,B
S1492,C004,D
S1492,C001,B
S1493,C008,A
S1493,C002,B
S1493,C010,A
S1493,C007,A
S1494,C004,B
S1494,C006,B
S1494,C007,C
S1495,C002,B
S1495,C007,B
S1495,C009,D
S1495,C004,B
S1495,C008,D
S1496,C004,C
S1496,C009,A
S1496,C006,A
S1496,C008,B
S1496,C005,B
S1497,C002,D
S1497,C003,C
S1497,C001,C
S1498,C008,B
S1498,C002,B
S1498,C009,B
S1498,C004,B
S1498,C006,B
S1499,C007,B
S1499,C001,C
S1499,C008,A
S1500,C009,A
S1500,C001,A
S1500,C002,A
S1500,C006,B
S1500,C010,B
S1501,C001,F
S1501,C002,C
S1501,C010,A
S1501,C004,A
S1501,C007,C
S1502,C006,C
S1502,C003,B
S1502,C008,B
S1502,C001,A
S1503,C005,D
S1503,C002,A
S1503,C003,B
S1503,C001,B
S1503,C006,C
S1504,C002,D
S1504,C001,C
S1504,C008,B
S1504,C006,B
S1505,C004,C
S1505,C008,F
S1505,C002,D
S1505,C006,D
S1505,C003,A
S1506,C007,B
S1506,C009,D
S1506,C002,C
S1506,C004,F
S1506,C003,D
S1507,C010,A
S1507,C009,D
S1507,C007,B
S1508,C010,A
S1508,C003,A
S1508,C006,B
S1508,C004,C
S1509,C007,C
S1509,C001,A
S1509,C002,A
S1509,C010,C
S1510,C010,A
S1510,C009,B
S1510,C007,B
S1510,C005,C
S1510,C006,A
S1511,C003,C
S1511,C010,A
S1511,C002,B
S1511,C001,B
S1512,C010,D
S1512,C003,B
S1512,C008,A
S1512,C004,B
S1512,C005,C
S1513,C010,A
S1513,C009,B
S1513,C005,A
S1514,C006,A
S1514,C004,A
S1514,C010,F
S1515,C004,B
S1515,C010,B
S1515,C007,A
S1515,C003,F
S1516,C004,D
S1516,C006,D
S1516,C003,C
S1517,C002,C
S1517,C001,D
S1517,C006,A
S1518,C003,B
S1518,C006,A
S1518,C008,C
S1519,C003,F
S1519,C006,C
S1519,C004,D
S1520,C006,A
S1520,C004,D
S1520,C007,A
S1521,C009,C
S1521,C004,A
S1521,C010,A
S1522,C007,F
S1522,C005,B
S1522,C009,B
S1522,C008,A
S1523,C005,C
S1523,C009,A
S1523,C001,C
S1523,C002,F
S1524,C008,A
S1524,C010,C
S1524,C001,F
S1524,C004,D
S1525,C003,B
S1525,C009,B
S1525,C006,C
S1526,C007,A
S1526,C003,A
S1526,C006,C
S1526,C001,B
S1526,C009,C
S1527,C004,A
S1527,C005,B
S1527,C006,D
S1528,C010,C
S1528,C008,C
S1528,C009,F
S1529,C004,A
S1529,C009,A
S1529,C001,C
S1529,C010,B
S1529,C003,A
S1530,C007,B
S1530,C003,D
S1530,C005,A
S1530,C006,D
S1531,C003,B
S1531,C005,F
S1531,C010,D
S1531,C001,D
S1531,C006,A
S1532,C007,C
S1532,C002,D
S1532,C009,B
S1532,C001,B
S1533,C002,D
S1533,C006,F
S1533,C008,D
S1533,C001,C
S1533,C005,D
S1534,C001,A
S1534,C004,C
S1534,C002,A
S1535,C007,B
S1535,C009,F
S1535,C002,C
S1535,C001,C
S1536,C005,B
S1536,C009,A
S1536,C010,D
S1536,C008,A
S1537,C010,B
S1537,C005,B
S1537,C002,C
S1537,C007,C
S1538,C003,C
S1538,C010,A
S1538,C007,A
S1539,C008,D
S1539,C003,D
S1539,C009,A
S1539,C002,B
S1539,C010,B
S1540,C009,D
S1540,C006,B
S1540,C003,A
S1541,C001,C
S1541,C010,C
S1541,C005,A
S1542,C008,C
S1542,C006,D
S1542,C010,B
S1542,C009,A
S1542,C004,C
S1543,C008,B
S1543,C010,B
S1543,C006,A
S1543,C009,B
S1543,C003,A
S1544,C010,C
S1544,C002,B
S1544,C005,F
S1544,C006,B
S1545,C004,A
S1545,C001,D
S1545,C009,C
S1545,C010,C
S1546,C003,B
S1546,C002,A
S1546,C010,B
S1546,C001,D
S1546,C006,A
S1547,C008,C
S1547,C003,B
S1547,C006,D
S1547,C002,D
S1548,C009,B
S1548,C002,B
S1548,C001,B
S1549,C009,A
S1549,C010,D
S1549,C005,D
S1549,C008,C
S1550,C003,C
S1550,C005,C
S1550,C008,B
S1550,C009,C
S1550,C004,A
S1551,C001,B
S1551,C010,D
S1551,C007,C
S1551,C003,A
S1552,C007,B
S1552,C006,A
S1552,C009,C
S1553,C010,D
S1553,C003,F
S1553,C005,A
S1553,C002,D
S1553,C008,A
S1554,C001,D
S1554,C005,B
S1554,C008,A
S1554,C009,C
S1554,C010,B
S1555,C002,B
S1555,C004,D
S1555,C010,A
S1555,C005,A
S1556,C003,B
S1556,C007,A
S1556,C010,D
S1556,C001,B
S1557,C009,C
S1557,C007,B
S1557,C001,B
S1557,C010,D
S1557,C005,D
S1558,C005,B
S1558,C008,C
S1558,C010,C
S1558,C007,C
S1558,C001,A
S1559,C009,B
S1559,C008,B
S1559,C010,D
S1560,C001,F
S1560,C009,B
S1560,C002,B
S1561,C007,B
S1561,C006,B
S1561,C010,B
S1562,C006,A
S1562,C010,A
S1562,C007,A
S1563,C010,C
S1563,C008,D
S1563,C004,A
S1564,C007,A
S1564,C010,D
S1564,C003,A
S1565,C010,A
S1565,C003,C
S1565,C006,A
S1566,C010,B
S1566,C008,B
S1566,C006,A
S1566,C007,A
S1567,C003,D
S1567,C008,C
S1567,C007,D
S1567,C005,C
S1567,C006,D
S1568,C005,B
S1568,C006,C
S1568,C003,D
S1569,C008,C
S1569,C004,B
S1569,C007,C
S1569,C002,C
S1570,C006,A
S1570,C009,F
S1570,C008,A
S1570,C004,B
S1571,C008,B
S1571,C003,C
S1571,C007,A
S1572,C009,A
S1572,C010,B
S1572,C008,C
S1572,C003,C
S1572,C004,C
S1573,C002,A
S1573,C009,A
S1573,C003,D
S1574,C001,C
S1574,C006,D
S1574,C009,D
S1574,C005,A
S1575,C004,D
S1575,C006,C
S1575,C009,B
S1575,C002,A
S1575,C007,A
S1576,C008,B
S1576,C005,A
S1576,C004,D
S1576,C001,A
S1577,C010,C
S1577,C006,B
S1577,C003,B
S1577,C007,A
S1577,C008,D
S1578,C006,A
S1578,C003,B
S1578,C002,F
S1578,C008,B
S1578,C009,B
S1579,C002,B
S1579,C007,D
S1579,C003,B
S1579,C001,A
S1580,C003,B
S1580,C009,B
S1580,C005,C
S1580,C004,B
S1581,C007,C
S1581,C006,A
S1581,C001,B
S1582,C002,B
S1582,C009,B
S1582,C005,A
S1582,C004,D
S1583,C001,A
S1583,C010,D
S1583,C003,A
S1583,C004,A
S1583,C007,C
S1584,C008,D
S1584,C010,B
S1584,C004,B
S1584,C005,A
S1584,C009,A
S1585,C003,B
S1585,C002,D
S1585,C001,C
S1586,C008,B
S1586,C006,B
S1586,C004,A
S1587,C003,C
S1587,C001,B
S1587,C007,D
S1588,C006,F
S1588,C008,B
S1588,C005,A
S1588,C002,F
S1589,C005,A
S1589,C009,A
S1589,C010,C
S1590,C004,B
S1590,C001,D
S1590,C008,B
S1591,C003,A
S1591,C007,A
S1591,C004,B
S1591,C008,A
S1591,C002,A
S1592,C007,D
S1592,C003,B
S1592,C002,B
S1592,C001,C
S1593,C006,D
S1593,C010,B
S1593,C001,A
S1593,C004,B
S1593,C009,F
S1594,C006,A
S1594,C007,A
S1594,C010,D
S1595,C001,A
S1595,C003,C
S1595,C010,B
S1596,C003,A
S1596,C005,A
S1596,C008,A
S1596,C006,B
S1596,C009,B
S1597,C003,D
S1597,C007,A
S1597,C009,B
S1598,C003,D
S1598,C010,B
S1598,C004,D
S1598,C009,A
S1599,C005,B
S1599,C009,A
S1599,C004,C
S1599,C007,F
S1599,C006,D
S1600,C010,C
S1600,C002,A
S1600,C001,C
S1600,C003,F
S1600,C005,A
S1601,C005,D
S1601,C008,B
S1601,C006,B
S1601,C007,B
S1602,C001,C
S1602,C008,A
S1602,C003,C
S1603,C008,A
S1603,C006,A
S1603,C009,A
S1603,C001,C
S1603,C004,A
S1604,C002,B
S1604,C006,B
S1604,C008,C
S1604,C003,D
S1605,C008,B
S1605,C004,B
S1605,C009,A
S1605,C002,A
S1606,C001,A
S1606,C005,A
S1606,C003,A
S1606,C002,B
S1606,C009,B
S1607,C008,D
S1607,C004,A
S1607,C001,B
S1608,C006,C
S1608,C005,B
S1608,C001,D
S1608,C010,A
S1609,C010,C
S1609,C008,B
S1609,C007,B
S1610,C004,B
S1610,C006,D
S1610,C010,D
S1610,C007,F
S1611,C006,B
S1611,C005,D
S1611,C007,A
S1611,C002,A
S1612,C008,A
S1612,C006,D
S1612,C010,A
S1613,C002,A
S1613,C001,D
S1613,C009,A
S1613,C008,C
S1614,C003,C
S1614,C006,C
S1614,C007,B
S1614,C004,B
S1614,C001,B
S1615,C005,B
